"","ID","Year","Ave..art.rating","face","modern","renaissance","contemporary","postrenaissance","contmodern","mean_red","mean_green","mean_blue","median_red","median_green","median_blue","per_red","per_green","sd_red","sd_green","sd_blue","per_edges","k_vals","k_edges","Benses","liked"
"595","5772847bedc2cb3880fdee17",1632,1.92,0,0,0,0,1,0,0.394080204197063,0.496085087881306,0.53132138432296,0.403921568627451,0.564705882352941,0.643137254901961,0.277231022097742,0.348990318458142,0.228153961499379,0.257484845229315,0.302482921439262,0.173903551805338,0.892425022893773,0.589399365515437,0.28311371666743,1
"596","57728095edc2cb3880f1c3f4",1955,0.83,0,1,0,0,0,0,0.572319500512623,0.509498977423213,0.442984809528386,0.611764705882353,0.556862745098039,0.486274509803922,0.375339891524238,0.334140791544672,0.163297255890466,0.185549754324668,0.180044974555063,0.123577069716776,0.882995188816267,0.623109567901235,0.311717583349669,1
"597","57727f79edc2cb3880ee0f61",1963,-0.4,0,1,0,0,0,0,0.686559921802222,0.678262169305441,0.493961489337052,0.796078431372549,0.749019607843137,0.662745098039216,0.369359794773936,0.3648957180605,0.206976352072592,0.156044729930527,0.28204084026136,0.00627491953691694,0.940413284014668,0.961752013578646,0.346397280036682,0
"598","57728377edc2cb3880fab2d0",1912,0.5,1,1,0,0,0,0,0.617515397393443,0.514227560021497,0.507230188451711,0.643137254901961,0.501960784313725,0.494117647058824,0.376769685916309,0.313749838622027,0.173961885270467,0.180072433036644,0.161988387788112,0.0636704898049645,0.934073566169228,0.627251711485422,0.320380340722287,1
"599","577275c9edc2cb3880cf5c9c",1953,-0.6,0,1,0,0,0,0,0.811683424270334,0.767142995912098,0.635714658038978,0.929411764705882,0.886274509803922,0.72156862745098,0.366524438066523,0.346411725416366,0.243263666705634,0.257163029149863,0.239898889536531,0.209171225695531,0.917838929220352,0.511320967226338,0.348582011217156,0
"601","57728535edc2cb38800059d9",1960,0,0,1,0,0,0,0,0.42697300098549,0.442225456213681,0.439295544907738,0.364705882352941,0.337254901960784,0.309803921568627,0.326308718494687,0.337965214591446,0.254926779022789,0.253395709799982,0.245402328018498,0.0117287694974003,0.94054303870595,0.938626516464471,0.353009550221043,0
"602","57728061edc2cb3880f11eb2",1968,-0.2,0,1,0,0,0,0,0.546464950810661,0.413469148912759,0.265808083149204,0.67843137254902,0.411764705882353,0.203921568627451,0.445823729040618,0.337321465060264,0.361254891004315,0.242790888191198,0.189972993752919,0.0166977099601213,0.905135874107505,0.94865120869849,0.348703023577103,0
"603","577281a7edc2cb3880f5132e",1929,0.09,1,1,0,0,0,0,0.385287395548937,0.337103063089079,0.285374718188963,0.388235294117647,0.329411764705882,0.282352941176471,0.382318623830644,0.334505568202378,0.176386444399219,0.149034364019448,0.122510608554181,0.0128021289759818,0.976838046359407,0.940389010602618,0.365622887962586,1
"604","57727f1bedc2cb3880ecedb3",1937,0.17,0,1,0,0,0,0,0.339815355001984,0.243707458431317,0.151431169204522,0.325490196078431,0.211764705882353,0.125490196078431,0.462362764240495,0.331595534126676,0.117518393627259,0.10682179033538,0.0906232421152366,0.0565294288848591,0.923898577871309,0.784758654371568,0.347352690088859,1
"605","587cf645edc2c9546c0d0c08",1592,1.74,1,0,0,0,1,0,0.319159534250718,0.25243333837391,0.262111896219109,0.223529411764706,0.168627450980392,0.192156862745098,0.382820809209667,0.302785047906118,0.255660926150531,0.242640153504737,0.224479142405225,0.0590558541715354,0.955693308405391,0.691184077276622,0.394070360872034,1
"606","57727202edc2cb3880c38c4c",1470,1.45,1,0,1,0,0,0,0.58502443464392,0.50883008807733,0.443648360747625,0.6,0.513725490196078,0.435294117647059,0.380502983723842,0.330945778084865,0.211333659686107,0.211936353536613,0.19323368902459,0.00764033264033264,0.963449952356202,0.903222236659737,0.276085504634914,1
"608","5772763cedc2cb3880d0bbc6",1941,1,1,1,0,0,0,0,0.51904460741725,0.39374395567891,0.363046429558925,0.529411764705882,0.309803921568627,0.215686274509804,0.406827380033752,0.308616676878807,0.258092520634096,0.326209897489508,0.310718055678442,0.223223534718973,0.918956342311034,0.588145898772528,0.287499211072078,1
"609","577287caedc2cb388008282f",1959,0.08,0,1,0,0,0,0,0.534063745436805,0.590017212942144,0.631275667361201,0.615686274509804,0.643137254901961,0.654901960784314,0.304248001577238,0.336123841896436,0.206493804611278,0.174725809824357,0.108618308792968,0.0963911680341538,0.857720187668156,0.614403086296222,0.363985871552418,1
"610","577283e1edc2cb3880fbfdfe",1969,0.4,1,1,0,0,0,0,0.315934660633484,0.391739004524887,0.479714751131222,0.270588235294118,0.380392156862745,0.470588235294118,0.266075242354757,0.329916478172333,0.198069176778432,0.180804669163907,0.198452077917875,0.0889897435897436,0.813128205128205,0.758261538461538,0.368521715551205,1
"611","57727c82edc2cb3880e4b543",1843,2.04,1,0,0,0,1,0,0.455628272492458,0.430749493328891,0.379543441063799,0.427450980392157,0.4,0.305882352941176,0.359918350379444,0.340265642905824,0.264160508172467,0.300421597284729,0.316031655853938,0.0898174878579043,0.922976938388247,0.695666214139372,0.264355021534528,1
"612","57727d0aedc2cb3880e6840b",1883,1.5,1,1,0,0,0,0,0.460091792507898,0.403143944806309,0.28327898561644,0.431372549019608,0.388235294117647,0.247058823529412,0.401296017666342,0.351625615217412,0.225730018830333,0.233537428254901,0.193505541852687,0.138778803787664,0.899789239352971,0.511849510066885,0.291480692578231,1
"613","57728136edc2cb3880f3bc05",2000,1.92,1,1,0,0,0,0,0.328669544776975,0.480283786263043,0.453332026143791,0.325490196078431,0.513725490196078,0.482352941176471,0.260376580387691,0.380487489242978,0.19678830931447,0.171745764417974,0.16260324967571,0.081827485380117,0.957122807017544,0.708798245614035,0.329304063950563,1
"615","577283a9edc2cb3880fb5499",1960,0.27,0,1,0,0,0,0,0.567044351708075,0.520081840480757,0.486286141494641,0.666666666666667,0.545098039215686,0.325490196078431,0.360391449570363,0.330543894532216,0.36062513260241,0.362784802596979,0.370617161224042,0.121546648550725,0.926482838379917,0.698385066209455,0.341974574286586,1
"617","577287dbedc2cb3880089878",1996,0.9,0,1,0,0,0,0,0.636125095248828,0.668622149242839,0.713616643592303,0.772549019607843,0.811764705882353,0.843137254901961,0.315168686382266,0.331269377732259,0.27135512909254,0.272801269608367,0.234812010521331,0.116278051450465,0.856507936507937,0.769702609012954,0.395304936462358,1
"618","577288e7edc2cb38800bed7c",1870,2.4,0,1,0,0,0,0,0.354682515440585,0.291387559057097,0.191926145552461,0.32156862745098,0.247058823529412,0.16078431372549,0.423250734256727,0.347719419354494,0.144023968038067,0.129464221457257,0.0870021811952345,0.0858503279553679,0.936368334087254,0.657031014399879,0.374066285932704,1
"619","57727bd5edc2cb3880e2c6ef",1960,-0.6,0,1,0,0,0,0,0.909554599113458,0.887874428358118,0.820132396238515,0.984313725490196,0.956862745098039,0.87843137254902,0.347481663992539,0.339199080608263,0.214835997576165,0.211206994657588,0.186917169228473,0.0244390069228933,0.922139775249109,0.834544397584503,0.565866692195999,0
"620","57728446edc2cb3880fd472d",1984,1,0,1,0,0,0,0,0.677549408546484,0.570800859765014,0.134778570351418,0.992156862745098,0.788235294117647,0.133333333333333,0.489867168991631,0.412688134184818,0.401720579421487,0.326832200046005,0.101765154004803,0.0315941738395658,0.868998515293432,0.919368737140102,0.463974897964221,1
"621","589c5342edc2cd40d4ab5509",1796,2,1,0,0,0,1,0,0.289185388903036,0.204404829810712,0.155383589395354,0.298039215686275,0.176470588235294,0.0901960784313725,0.44560409879349,0.314966223993355,0.215015243572065,0.180045904050709,0.153196523081861,0.0921363636363636,0.950075276575277,0.62341822991823,0.355866900956354,1
"622","57727e10edc2cb3880e9b02d",2000,2.2,0,1,0,0,0,0,0.217473805147059,0.278930751948215,0.297400802067622,0.0941176470588235,0.2,0.243137254901961,0.273963639369221,0.351384314465148,0.268122456867613,0.281148012697421,0.27247011334034,0.218427483974359,0.838143362713675,0.51423344017094,0.35237098365671,1
"623","57727dededc2cb3880e927ed",1885,2.25,1,1,0,0,0,0,0.494685513959682,0.450157913165266,0.398148732033797,0.470588235294118,0.431372549019608,0.36078431372549,0.368345794564843,0.335190276499638,0.200337664464507,0.20355696175387,0.198876346234463,0.0955679156908665,0.926724604800937,0.597725531811085,0.304409508571358,1
"624","57727ba2edc2cb3880e2224b",1912,2,1,1,0,0,0,0,0.443785676719681,0.417307085089483,0.357093246485543,0.407843137254902,0.431372549019608,0.341176470588235,0.364300421855049,0.342564339311084,0.313955156858584,0.258117519569691,0.218075453694373,0.206259346047414,0.843500220042534,0.46780812291046,0.271210849488387,1
"625","57728a95edc2cb38801197f6",1770,1.55,1,0,0,0,1,0,0.335455248183189,0.26636462189771,0.214456036610448,0.266666666666667,0.188235294117647,0.149019607843137,0.410958164308569,0.326316898139722,0.229081616679213,0.205536443257347,0.174802449163885,0.0729753059440559,0.95682837995338,0.6793724504662,0.349508030151282,1
"626","57728132edc2cb3880f3b5fa",1878,1.55,0,1,0,0,0,0,0.574851458135217,0.52740634198252,0.60889641353077,0.607843137254902,0.607843137254902,0.725490196078431,0.335943688505739,0.308216721658295,0.264282547975531,0.288019876159948,0.288600390030226,0.187266166281755,0.704788298691301,0.483104311008468,0.267982033277541,1
"627","57727d5fedc2cb3880e75708",1760,1.6,1,0,0,0,1,0,0.278481933068586,0.233870482159108,0.200035000709144,0.164705882352941,0.156862745098039,0.156862745098039,0.390913605207867,0.32829114738299,0.233286585935013,0.199925143681685,0.158068233361575,0.0452772754671489,0.941118017882258,0.750465014064698,0.373621788280021,1
"628","57728046edc2cb3880f0a068",1966,-0.23,0,1,0,0,0,0,0.24013424060644,0.543599176291521,0.661227838959023,0.164705882352941,0.490196078431373,0.611764705882353,0.166187321378399,0.376203288557464,0.150080129395388,0.12487396658014,0.13390985539974,0.0150045662100457,0.934770167427702,0.900647387113141,0.369393446857796,0
"629","57727da8edc2cb3880e86c1e",1816,2.1,1,0,0,0,1,0,0.533141339807776,0.553849647321375,0.489042277053054,0.549019607843137,0.564705882352941,0.470588235294118,0.33828051217207,0.351420023871618,0.244778138566606,0.27175951984117,0.26056965120342,0.203404248912176,0.957786075519487,0.589915065252705,0.282055409241347,1
"630","577287dcedc2cb388008998a",1986,0.1,0,1,0,0,0,0,0.391715680955542,0.390359354787922,0.355028116064134,0.364705882352941,0.364705882352941,0.317647058823529,0.344485617098898,0.343292826308138,0.168975905047133,0.168537638738364,0.162787922026016,0.198354763454861,0.95061939380787,0.490116825810185,0.336637867577343,1
"632","57728591edc2cb3880018fd4",1913,0.69,0,1,0,0,0,0,0.540104930551284,0.496434700133878,0.465686768104089,0.545098039215686,0.498039215686275,0.466666666666667,0.359536306236259,0.330465967402776,0.148742123016481,0.135407280076011,0.121013807375347,0.241001510398513,0.637969094922737,0.438515162077379,0.337161758727401,1
"633","57728192edc2cb3880f4f167",1958,-0.4,0,1,0,0,0,0,0.519002826759995,0.486577017992552,0.521932217585738,0.580392156862745,0.537254901960784,0.549019607843137,0.33977003491908,0.31854217717123,0.203573838076192,0.203169517726537,0.161348980772829,0.125564454614798,0.702508263412154,0.518213831680651,0.301502551237307,0
"634","57727634edc2cb3880d0b22a",1959,0.2,0,1,0,0,0,0,0.587873600978477,0.534121843724469,0.487060312507978,0.623529411764706,0.615686274509804,0.43921568627451,0.365353157181747,0.331947380524771,0.213406388553549,0.225565972812505,0.195360696862791,0.0567550659179688,0.951958126491971,0.768270280626085,0.299507946985482,1
"635","5772881aedc2cb3880095529",1957,-0.3,0,1,0,0,0,0,0.363103648167863,0.297108249309507,0.287756528187795,0.333333333333333,0.254901960784314,0.254901960784314,0.383033483328395,0.313415764982926,0.153149548945219,0.108286841475584,0.100806173846244,0.112102283261313,0.956942245801186,0.657280242635139,0.422819930258619,0
"636","5772857eedc2cb3880012064",1797,2,1,0,0,0,1,0,0.343388045540797,0.315080227703985,0.262861201771031,0.231372549019608,0.235294117647059,0.207843137254902,0.372709280287493,0.341984313156352,0.249198925433438,0.202995145856889,0.153392922458844,0.0137516129032258,0.969934408602151,0.898054838709677,0.365589657022931,1
"637","57728459edc2cb3880fdb63d",1953,0.58,0,1,0,0,0,0,0.414583174505775,0.42148459605116,0.35732472410491,0.380392156862745,0.411764705882353,0.341176470588235,0.34739884519154,0.35318187263327,0.22436738052216,0.208296341348109,0.172990706235479,0.0905286865813182,0.719507665560297,0.5609583267478,0.316015775728328,1
"638","577284ceedc2cb3880ff1001",1929,0.91,0,1,0,0,0,0,0.724500956862745,0.65039982745098,0.660166776470588,0.874509803921569,0.827450980392157,0.784313725490196,0.356008306959364,0.319596184413807,0.307258584719326,0.305008982521355,0.256317224000954,0.027096,0.974316,0.961653333333333,0.524457837189411,1
"639","580e1509edc2c99c1cf0fadf",1590,1.5,1,0,1,0,0,0,0.412046452546692,0.317973218555715,0.245130002859319,0.396078431372549,0.254901960784314,0.196078431372549,0.422546880288311,0.32607632145729,0.280994239181604,0.244926883173036,0.200494563591232,0.13256549232159,0.936698928894051,0.585098292252764,0.296231120501479,1
"640","57728705edc2cb388006126b",1728,1.8,1,0,0,0,1,0,0.411284181392818,0.408128334627426,0.434924214696216,0.329411764705882,0.329411764705882,0.376470588235294,0.327889769406576,0.325373820787588,0.207699363215144,0.218200452594375,0.21857045881211,0.169827449109415,0.923312509939567,0.497297680104962,0.333848807422552,1
"641","57728ab4edc2cb388011ca14",1782,1.28,0,0,0,0,1,0,0.408949097808328,0.416520730113841,0.268641752808526,0.36078431372549,0.380392156862745,0.196078431372549,0.373772753173139,0.380693100639398,0.17579540762696,0.152178374170452,0.163488981937314,0.0245443636090902,0.960969336733418,0.815962586564664,0.344792663624768,1
"642","57728269edc2cb3880f78144",1985,1.64,0,1,0,0,0,0,0.691704513828992,0.490173883042953,0.482038893680639,0.698039215686274,0.52156862745098,0.482352941176471,0.415708471662842,0.294590293535665,0.17231112443712,0.312702873149548,0.291053106617372,0.115689149560117,0.683986314760508,0.63986119257087,0.291274133710038,1
"643","577287f4edc2cb388008c499",1953,-0.8,0,1,0,0,0,0,0.566889540421847,0.416419150120616,0.417959448258799,0.615686274509804,0.364705882352941,0.392156862745098,0.404554649267058,0.297173066731431,0.337696191549143,0.320438322072523,0.301214965235406,0.395028391167192,0.764464773922187,0.379348054679285,0.266005560502932,0
"644","57727e15edc2cb3880e9b893",1990,1.6,0,1,0,0,0,0,0.495295645206819,0.594931470657083,0.696475033219046,0.368627450980392,0.611764705882353,0.796078431372549,0.277212206556665,0.332977419298701,0.362163416099542,0.309833055683663,0.256520745606887,0.167582514044944,0.733793817298689,0.674560729751873,0.298780595066168,1
"645","57726f0bedc2cb3880b94407",1770,1.9,1,0,0,0,1,0,0.454003196230194,0.378752813074547,0.297828957815305,0.435294117647059,0.337254901960784,0.231372549019608,0.401564861937517,0.335006058004954,0.188846482509696,0.2006643402058,0.207582056847468,0.000555646319630227,0.788385923550933,0.994067622261099,0.315548295087897,1
"646","59c4b298edc2c9a67c79b7fa",1964,1.2,1,1,0,0,0,0,0.573707485309345,0.545199211652306,0.52062617944722,0.470588235294118,0.443137254901961,0.435294117647059,0.349921305979516,0.332533259623604,0.247537332560049,0.241488469370532,0.232210272486707,0.0667943335677862,0.883375583689897,0.657508047105484,0.330900449318492,1
"648","577283fdedc2cb3880fc7f1b",1959,0.4,0,1,0,0,0,0,0.836718965451863,0.655759464584885,0.291122607622515,0.933333333333333,0.784313725490196,0.305882352941176,0.469117783509447,0.367660396433431,0.218836932674892,0.26597067582878,0.106664885490361,0.0424516251318565,0.961817230353376,0.838291230807548,0.386672149324531,1
"649","577287e7edc2cb388008ac2f",1977,-0.7,0,1,0,0,0,0,0.41118764249886,0.392440321477428,0.434283116735066,0.411764705882353,0.396078431372549,0.447058823529412,0.332162502546285,0.317018182963445,0.0292739188159671,0.0292567280842878,0.0561991645538783,0.0131153100775194,0.886395348837209,0.957714793281654,0.521941227716064,0
"650","57728323edc2cb3880f9fad1",1908,1.5,1,1,0,0,0,0,0.515358968874263,0.488577902097902,0.483892368024133,0.517647058823529,0.525490196078431,0.501960784313725,0.346383143553442,0.32838304913775,0.26250563606944,0.193356521525016,0.202143107734918,0.116872727272727,0.929426573426573,0.600879254079254,0.308400180292264,1
"651","57727fededc2cb3880ef6b57",1964,0.3,0,0,0,1,0,0,0.715860793013822,0.722336682870597,0.723345295966418,0.925490196078431,0.925490196078431,0.917647058823529,0.331180489387615,0.334176446692327,0.356236695493097,0.357228406257387,0.351792870522103,0.0210205213533001,0.938025744130153,0.970705074875208,0.700581353714683,1
"652","577284abedc2cb3880fe87e1",1937,-0.11,1,1,0,0,0,0,0.368776449998416,0.343105499065539,0.292523353606386,0.341176470588235,0.254901960784314,0.180392156862745,0.367159003460034,0.341600644832667,0.287527139230056,0.267931231580562,0.223276972570465,0.0756078352180937,0.895407915993538,0.630367528271406,0.32518525129393,0
"653","57727ffeedc2cb3880efda29",1902,1,0,1,0,0,0,0,0.328566167068895,0.284418340299687,0.219506267569106,0.282352941176471,0.235294117647059,0.176470588235294,0.394678448050656,0.341647437860168,0.14931843514254,0.165662757773753,0.12545189385047,0.0449939945380491,0.956687982142418,0.76677149198638,0.380060186910512,1
